,carat,cut,cut_ord,color,clarity,clarity_ord,price,predicted_price,pred_price_modified
41344,1.06,Ideal,5,G,VS1,4,7790,6255.28,6255.28
41345,1.05,Good,2,H,SI1,3,4608,5242.85,5242.85
41346,0.34,Premium,4,I,SI1,3,574,-414.18,0
41347,1.02,Premium,4,F,VVS2,6,8616,6668.66,6668.66
41348,1.01,Good,2,G,VS2,5,5701,5814.33,5814.33
41349,0.51,Good,2,F,VS2,5,1569,1607.83,1607.83
41350,0.41,Ideal,5,F,VS2,5,1107,1240.83,1240.83
41351,0.72,Premium,4,G,SI1,3,2352,2782.76,2782.76
41352,1.2,Ideal,5,G,SI1,3,7920,6979.1,6979.1
41353,1.24,Very Good,3,J,SI2,2,4737,6545.42,6545.42
41354,0.24,Good,2,E,VVS2,6,492,-209.68,0
41355,0.32,Premium,4,H,VS2,5,505,325.56,325.56
41356,0.54,Ideal,5,E,VS1,4,1962,1880.52,1880.52
41357,0.57,Premium,4,F,VS2,5,1847,2428.81,2428.81
41358,0.3,Ideal,5,G,IF,8,830,1677.4,1677.4
41359,0.32,Ideal,5,D,VS1,4,736,29.66,29.66
41360,1.03,Ideal,5,D,SI2,2,4752,5094.89,5094.89
41361,1.01,Good,2,F,SI2,2,4011,4452.33,4452.33
41362,0.31,Ideal,5,H,SI2,2,421,-962.47,0
41363,1.17,Premium,4,D,VS1,4,9934,7022.61,7022.61
41364,0.5,Premium,4,E,VS2,5,1420,1839.9,1839.9
41365,0.31,Ideal,5,E,VVS2,6,1046,853.53,853.53
41366,0.35,Ideal,5,H,VVS2,6,706,1190.05,1190.05
41367,0.31,Ideal,5,G,VVS2,6,846,853.53,853.53
41368,0.51,Very Good,3,G,SI1,3,1243,857.93,857.93
41369,1.32,Very Good,3,J,SI2,2,5513,7218.46,7218.46
41370,0.45,Good,2,G,VS1,4,1154,649.05,649.05
41371,1.5,Fair,1,H,I1,1,4939,7962.6,7962.6
41372,0.91,Ideal,5,H,VS1,4,4939,4993.33,4993.33
41373,0.43,Premium,4,F,SI2,2,871,-111.01,0
41374,2,Very Good,3,I,SI2,2,9435,12939.3,12939.3
41375,1.22,Premium,4,I,SI2,2,5226,6535.26,6535.26
41376,0.92,Premium,4,F,SI1,3,3400,4465.36,4465.36
41377,0.34,Premium,4,D,VVS2,6,1052,947.82,947.82
41378,1.2,Ideal,5,G,VVS2,6,10846,8341.1,8341.1
41379,0.38,Premium,4,J,VVS2,6,778,1284.34,1284.34
41380,0.41,Very Good,3,H,SI1,3,683,16.63,16.63
41381,0.87,Premium,4,F,SI2,2,2999,3590.71,3590.71
41382,1.22,Premium,4,G,VS2,5,8213,7897.26,7897.26
41383,0.32,Premium,4,D,VS2,5,758,325.56,325.56
41384,0.36,Very Good,3,E,SI1,3,631,-404.02,0
41385,0.43,Ideal,5,D,VS2,5,1056,1409.09,1409.09
41386,0.91,Very Good,3,D,SI1,3,4041,4223.13,4223.13
41387,0.91,Ideal,5,D,SI2,2,4067,4085.33,4085.33
41388,0.27,Premium,4,E,VS1,4,603,-549.09,0
41389,0.41,Ideal,5,E,VVS2,6,1085,1694.83,1694.83
41390,1.17,Good,2,H,SI2,2,4826,5798.41,5798.41
41391,1.05,Premium,4,G,VS2,5,5821,6467.05,6467.05
41392,0.5,Premium,4,E,VS2,5,1676,1839.9,1839.9
41393,0.4,Ideal,5,D,VVS1,7,1441,2064.7,2064.7
41394,1.5,Premium,4,H,SI1,3,9697,9344.9,9344.9
41395,1.07,Ideal,5,J,SI1,3,4422,5885.41,5885.41
41396,1.51,Ideal,5,H,SI1,3,9336,9587.13,9587.13
41397,0.62,Ideal,5,J,VS1,4,1297,2553.56,2553.56
41398,0.73,Ideal,5,J,VS2,5,2258,3932.99,3932.99
41399,1.25,Ideal,5,D,VS1,4,10441,7853.75,7853.75
41400,1.01,Fair,1,G,VS2,5,5950,5656.23,5656.23
41401,1.57,Premium,4,H,VS1,4,11272,10387.81,10387.81
41402,1.52,Ideal,5,I,VS1,4,9483,10125.26,10125.26
41403,1.03,Ideal,5,D,SI2,2,5105,5094.89,5094.89
41404,2.01,Good,2,I,SI2,2,12985,12865.33,12865.33
41405,0.41,Ideal,5,D,SI2,2,876,-121.17,0
41406,0.32,Ideal,5,H,VS2,5,648,483.66,483.66
41407,1.1,Ideal,5,F,SI2,2,4897,5683.8,5683.8
41408,0.78,Ideal,5,E,VS2,5,3334,4353.64,4353.64
41409,0.5,Good,2,E,VS1,4,1806,1069.7,1069.7
41410,1.5,Very Good,3,H,SI1,3,9660,9186.8,9186.8
41411,1.09,Very Good,3,I,SI1,3,4640,5737.47,5737.47
41412,1,Premium,4,G,VVS2,6,7762,6500.4,6500.4
41413,0.31,Premium,4,I,VS2,5,558,241.43,241.43
41414,0.41,Ideal,5,D,SI1,3,1399,332.83,332.83
41415,1.03,Very Good,3,H,SI1,3,4800,5232.69,5232.69
41416,1.52,Ideal,5,F,SI1,3,12477,9671.26,9671.26
41417,1.01,Very Good,3,F,SI2,2,4299,4610.43,4610.43
41418,1.24,Ideal,5,F,SI2,2,6111,6861.62,6861.62
41419,0.28,Very Good,3,I,VS1,4,462,-623.06,0
41420,1.09,Premium,4,I,SI1,3,3968,5895.57,5895.57
41421,1.01,Very Good,3,E,SI1,3,5759,5064.43,5064.43
41422,0.32,Premium,4,G,VS2,5,561,325.56,325.56
41423,1.52,Ideal,5,E,VS2,5,15239,10579.26,10579.26
41424,0.33,Very Good,3,I,VVS1,7,609,1159.59,1159.59
41425,0.71,Ideal,5,E,VS1,4,3464,3310.73,3310.73
41426,1.22,Ideal,5,F,SI1,3,6456,7147.36,7147.36
41427,0.4,Good,2,D,VVS2,6,1080,1136.4,1136.4
41428,0.41,Good,2,E,SI2,2,638,-595.47,0
41429,0.29,Ideal,5,E,SI1,3,677,-676.73,0
41430,0.7,Very Good,3,H,SI2,2,2034,2002.4,2002.4
41431,0.71,Very Good,3,G,SI2,2,1740,2086.53,2086.53
41432,1.25,Premium,4,D,SI2,2,5947,6787.65,6787.65
41433,0.34,Premium,4,G,VS1,4,821,39.82,39.82
41434,0.3,Good,2,H,VVS1,7,684,749.1,749.1
41435,0.51,Ideal,5,I,SI1,3,1000,1174.13,1174.13
41436,0.38,Premium,4,H,VS2,5,898,830.34,830.34
41437,0.7,Premium,4,F,VS1,4,2669,3068.5,3068.5
41438,1.07,Premium,4,H,VS2,5,5424,6635.31,6635.31
41439,0.58,Ideal,5,E,VS2,5,1984,2671.04,2671.04
41440,0.91,Premium,4,D,SI1,3,4179,4381.23,4381.23
41441,1.08,Good,2,D,SI1,3,5821,5495.24,5495.24
41442,2.01,Premium,4,I,SI1,3,17474,13635.53,13635.53
41443,1.01,Premium,4,F,SI1,3,5345,5222.53,5222.53
41444,0.5,Ideal,5,D,VS1,4,1922,1544,1544
41445,1.01,Premium,4,G,VS2,5,6027,6130.53,6130.53
41446,0.52,Ideal,5,F,SI1,3,1250,1258.26,1258.26
41447,0.71,Premium,4,G,SI1,3,2352,2698.63,2698.63
41448,1,Fair,1,F,VS1,4,6397,5118.1,5118.1
41449,0.5,Very Good,3,E,VS2,5,1623,1681.8,1681.8
41450,1.09,Ideal,5,D,SI2,2,5258,5599.67,5599.67
41451,1.22,Premium,4,H,SI1,3,6153,6989.26,6989.26
41452,1,Premium,4,H,SI1,3,4788,5138.4,5138.4
41453,0.55,Ideal,5,F,VVS2,6,2629,2872.65,2872.65
41454,0.26,Very Good,3,H,SI1,3,337,-1245.32,0
41455,0.3,Premium,4,E,SI1,3,675,-750.7,0
41456,0.35,Premium,4,D,SI2,2,522,-784.05,0
41457,0.53,Good,2,E,SI1,3,1156,868.09,868.09
41458,0.57,Very Good,3,F,VVS2,6,2290,2724.71,2724.71
41459,0.57,Very Good,3,D,SI1,3,1906,1362.71,1362.71
41460,1.24,Ideal,5,G,VS2,5,8799,8223.62,8223.62
41461,0.85,Ideal,5,I,SI1,3,3392,4034.55,4034.55
41462,0.52,Ideal,5,F,VVS1,7,2251,3074.26,3074.26
41463,0.51,Very Good,3,E,VVS1,7,2579,2673.93,2673.93
41464,2.02,Very Good,3,I,SI1,3,16192,13561.56,13561.56
41465,2.14,Premium,4,J,SI2,2,13205,14275.22,14275.22
41466,0.33,Premium,4,G,VVS2,6,752,863.69,863.69
41467,0.44,Ideal,5,D,VS1,4,1294,1039.22,1039.22
41468,0.39,Very Good,3,D,VVS1,7,1092,1664.37,1664.37
41469,0.3,Premium,4,D,SI1,3,709,-750.7,0
41470,1,Fair,1,F,VS2,5,4656,5572.1,5572.1
41471,0.32,Ideal,5,F,VS2,5,781,483.66,483.66
41472,0.7,Premium,4,F,SI1,3,2268,2614.5,2614.5
41473,0.55,Premium,4,E,VS2,5,1735,2260.55,2260.55
41474,0.83,Good,2,G,VS2,5,3195,4299.99,4299.99
41475,0.81,Good,2,G,SI2,2,2474,2769.73,2769.73
41476,0.41,Very Good,3,F,VS1,4,1007,470.63,470.63
41477,1.57,Ideal,5,H,SI2,2,9298,9637.91,9637.91
41478,0.34,Very Good,3,F,SI2,2,447,-1026.28,0
41479,0.26,Ideal,5,F,VS2,5,456,-21.12,0
41480,0.3,Very Good,3,D,SI1,3,662,-908.8,0
41481,0.71,Ideal,5,I,VVS2,6,2387,4218.73,4218.73
41482,1.01,Very Good,3,F,VS1,4,6999,5518.43,5518.43
41483,0.71,Ideal,5,F,VS2,5,3516,3764.73,3764.73
41484,0.72,Very Good,3,I,VS2,5,2109,3532.66,3532.66
41485,1.5,Premium,4,F,VS2,5,14199,10252.9,10252.9
41486,1.52,Premium,4,D,SI2,2,10308,9059.16,9059.16
41487,0.27,Ideal,5,E,VVS2,6,620,517.01,517.01
41488,0.73,Ideal,5,E,SI1,3,2523,3024.99,3024.99
41489,0.8,Ideal,5,E,SI2,2,2939,3159.9,3159.9
41490,0.71,Ideal,5,H,SI2,2,2376,2402.73,2402.73
41491,1.04,Good,2,F,VS2,5,6606,6066.72,6066.72
41492,1.78,Premium,4,J,SI2,2,8889,11246.54,11246.54
41493,0.52,Very Good,3,E,VS2,5,1665,1850.06,1850.06
41494,1.1,Premium,4,I,SI1,3,4312,5979.7,5979.7
41495,1.63,Good,2,F,SI1,3,10901,10122.39,10122.39
41496,0.61,Ideal,5,G,VVS1,7,3008,3831.43,3831.43
41497,0.5,Good,2,E,VVS2,6,1917,1977.7,1977.7
41498,0.7,Fair,1,J,I1,1,1066,1232.2,1232.2
41499,0.32,Ideal,5,G,VVS2,6,936,937.66,937.66
41500,0.53,Ideal,5,F,VVS2,6,2290,2704.39,2704.39
41501,2.02,Premium,4,I,VS1,4,17153,14173.66,14173.66
41502,0.9,Ideal,5,F,SI2,2,4593,4001.2,4001.2
41503,1.02,Premium,4,F,SI1,3,5301,5306.66,5306.66
41504,1.01,Good,2,D,SI2,2,4468,4452.33,4452.33
41505,1.09,Ideal,5,E,SI1,3,5935,6053.67,6053.67
41506,1.22,Very Good,3,I,VS2,5,6419,7739.16,7739.16
41507,0.34,Premium,4,I,VVS2,6,765,947.82,947.82
41508,0.4,Ideal,5,H,VS1,4,1017,702.7,702.7
41509,0.34,Premium,4,H,VS1,4,596,39.82,39.82
41510,2.04,Premium,4,E,SI2,2,17379,13433.92,13433.92
41511,2.08,Premium,4,H,SI2,2,12454,13770.44,13770.44
41512,0.31,Ideal,5,E,VS1,4,734,-54.47,0
41513,0.32,Premium,4,D,SI1,3,756,-582.44,0
41514,0.9,Very Good,3,G,SI1,3,3649,4139,4139
41515,1.22,Premium,4,I,SI1,3,5368,6989.26,6989.26
41516,0.9,Ideal,5,G,SI1,3,3780,4455.2,4455.2
41517,0.32,Ideal,5,I,VVS2,6,561,937.66,937.66
41518,0.94,Premium,4,F,SI2,2,3869,4179.62,4179.62
41519,0.59,Ideal,5,F,VVS2,6,2611,3209.17,3209.17
41520,1.01,Good,2,D,VS2,5,6998,5814.33,5814.33
41521,1.51,Premium,4,G,VS1,4,14375,9883.03,9883.03
41522,0.32,Ideal,5,E,VS2,5,702,483.66,483.66
41523,1.22,Ideal,5,G,VS2,5,7923,8055.36,8055.36
41524,0.31,Ideal,5,G,VVS2,6,907,853.53,853.53
41525,0.3,Ideal,5,E,VVS1,7,895,1223.4,1223.4
41526,1.15,Very Good,3,H,SI2,2,4483,5788.25,5788.25
41527,0.32,Premium,4,I,VS1,4,648,-128.44,0
41528,0.32,Very Good,3,I,SI2,2,480,-1194.54,0
41529,0.2,Very Good,3,E,VS2,5,367,-842.1,0
41530,0.33,Premium,4,G,VS1,4,854,-44.31,0
41531,1.51,Premium,4,J,VS2,5,7553,10337.03,10337.03
41532,0.42,Premium,4,H,SI1,3,1008,258.86,258.86
41533,0.9,Very Good,3,G,VS2,5,4386,5047,5047
41534,0.7,Ideal,5,H,VVS1,7,2947,4588.6,4588.6
41535,0.25,Very Good,3,E,VVS1,7,575,486.55,486.55
41536,0.63,Premium,4,E,VS1,4,3675,2479.59,2479.59
41537,0.59,Ideal,5,I,VS2,5,1300,2755.17,2755.17
41538,1.51,Good,2,J,SI1,3,6851,9112.83,9112.83
41539,0.53,Ideal,5,F,VVS2,6,2275,2704.39,2704.39
41540,0.76,Premium,4,D,SI1,3,2942,3119.28,3119.28
41541,0.26,Ideal,5,H,VS1,4,482,-475.12,0
41542,0.31,Ideal,5,D,VS2,5,734,399.53,399.53
41543,0.31,Good,2,E,SI1,3,507,-982.77,0
41544,0.3,Ideal,5,D,VS2,5,911,315.4,315.4
41545,1.13,Ideal,5,I,SI2,2,4307,5936.19,5936.19
41546,0.32,Ideal,5,D,VS2,5,972,483.66,483.66
41547,1.21,Fair,1,H,SI1,3,3862,6430.83,6430.83
41548,1.04,Very Good,3,G,VVS1,7,6766,7132.82,7132.82
41549,0.73,Very Good,3,J,VS2,5,2101,3616.79,3616.79
41550,1.14,Very Good,3,H,SI2,2,4615,5704.12,5704.12
41551,0.91,Good,2,F,SI1,3,3893,4065.03,4065.03
41552,0.7,Good,2,E,SI2,2,2307,1844.3,1844.3
41553,1.72,Premium,4,H,SI2,2,10749,10741.76,10741.76
41554,1.04,Very Good,3,I,SI2,2,3603,4862.82,4862.82
41555,1.24,Very Good,3,F,VVS2,6,11234,8361.42,8361.42
41556,1,Ideal,5,E,SI2,2,4808,4842.5,4842.5
41557,1.01,Premium,4,I,SI1,3,4072,5222.53,5222.53
41558,1.7,Ideal,5,E,SI2,2,11924,10731.6,10731.6
41559,0.32,Premium,4,G,SI1,3,477,-582.44,0
41560,0.5,Ideal,5,E,VVS2,6,2889,2452,2452
41561,1.01,Ideal,5,E,VS1,4,7727,5834.63,5834.63
41562,0.35,Ideal,5,G,VVS1,7,849,1644.05,1644.05
41563,1.51,Premium,4,I,SI2,2,7292,8975.03,8975.03
41564,0.3,Ideal,5,G,VVS1,7,789,1223.4,1223.4
41565,0.7,Good,2,D,VS2,5,2749,3206.3,3206.3
41566,0.38,Ideal,5,H,VVS2,6,832,1442.44,1442.44
41567,0.5,Good,2,F,VS2,5,1436,1523.7,1523.7
41568,0.56,Ideal,5,D,SI2,2,1399,1140.78,1140.78
41569,0.31,Good,2,G,VVS1,7,849,833.23,833.23
41570,1.06,Ideal,5,E,IF,8,13344,8071.28,8071.28
41571,0.51,Ideal,5,D,VS2,5,1882,2082.13,2082.13
41572,1.72,Very Good,3,I,VS1,4,12451,11491.66,11491.66
41573,0.25,Very Good,3,G,VS2,5,407,-421.45,0
41574,0.32,Ideal,5,G,VS2,5,672,483.66,483.66
41575,0.33,Premium,4,E,SI1,3,743,-498.31,0
41576,2.05,Very Good,3,E,SI2,2,17138,13359.95,13359.95
41577,0.3,Ideal,5,E,VS2,5,658,315.4,315.4
41578,0.9,Good,2,F,SI1,3,3733,3980.9,3980.9
41579,0.81,Very Good,3,E,SI2,2,2735,2927.83,2927.83
41580,2.37,Ideal,5,H,SI2,2,16937,16368.31,16368.31
41581,1.07,Very Good,3,H,SI2,2,3296,5115.21,5115.21
41582,1,Good,2,F,IF,8,9867,7092.2,7092.2
41583,0.33,Ideal,5,I,IF,8,694,1929.79,1929.79
41584,1.73,Premium,4,J,SI1,3,9165,11279.89,11279.89
41585,0.71,Ideal,5,H,VVS1,7,2739,4672.73,4672.73
41586,1.5,Premium,4,E,VS2,5,14386,10252.9,10252.9
41587,1.01,Very Good,3,I,SI1,3,4375,5064.43,5064.43
41588,1.52,Ideal,5,I,VVS1,7,11168,11487.26,11487.26
41589,0.32,Premium,4,H,VS2,5,648,325.56,325.56
41590,0.7,Ideal,5,H,VS1,4,3185,3226.6,3226.6
41591,1.2,Ideal,5,I,VVS2,6,7877,8341.1,8341.1
41592,0.31,Ideal,5,E,SI1,3,582,-508.47,0
41593,0.7,Ideal,5,D,SI2,2,2575,2318.6,2318.6
41594,0.9,Very Good,3,D,VS1,4,5331,4593,4593
41595,0.33,Very Good,3,G,SI1,3,521,-656.41,0
41596,1.54,Premium,4,G,SI2,2,7287,9227.42,9227.42
41597,0.53,Ideal,5,D,VS2,5,1956,2250.39,2250.39
41598,0.71,Premium,4,E,VS2,5,2823,3606.63,3606.63
41599,1.5,Very Good,3,I,VS2,5,8662,10094.8,10094.8
41600,1.52,Ideal,5,F,VS2,5,14915,10579.26,10579.26
41601,0.75,Very Good,3,F,SI1,3,2811,2877.05,2877.05
41602,1.52,Premium,4,J,VS1,4,8366,9967.16,9967.16
41603,0.4,Ideal,5,H,VVS1,7,1088,2064.7,2064.7
41604,0.93,Very Good,3,I,VS2,5,3766,5299.39,5299.39
41605,0.91,Very Good,3,G,SI2,2,3388,3769.13,3769.13
41606,0.91,Very Good,3,J,VS1,4,3082,4677.13,4677.13
41607,1.24,Ideal,5,J,VS2,5,5412,8223.62,8223.62
41608,1.22,Ideal,5,H,VS1,4,7418,7601.36,7601.36
41609,0.51,Very Good,3,F,VVS1,7,2223,2673.93,2673.93
41610,0.57,Premium,4,E,SI2,2,1058,1066.81,1066.81
41611,0.32,Very Good,3,F,VS2,5,645,167.46,167.46
41612,0.51,Very Good,3,E,SI1,3,1284,857.93,857.93
41613,0.34,Ideal,5,E,SI2,2,477,-710.08,0
41614,1.01,Very Good,3,G,VS2,5,5119,5972.43,5972.43
41615,0.28,Good,2,F,VVS2,6,492,126.84,126.84
41616,0.33,Ideal,5,G,IF,8,946,1929.79,1929.79
41617,1.02,Premium,4,H,SI1,3,5084,5306.66,5306.66
41618,0.9,Premium,4,I,VS2,5,3338,5205.1,5205.1
41619,0.31,Fair,1,F,VVS1,7,740,675.13,675.13
41620,1,Very Good,3,G,VS2,5,5723,5888.3,5888.3
41621,0.31,Ideal,5,G,VVS1,7,743,1307.53,1307.53
41622,1.15,Premium,4,H,SI2,2,3220,5946.35,5946.35
41623,0.59,Very Good,3,E,SI1,3,1652,1530.97,1530.97
41624,0.49,Good,2,D,VS1,4,1738,985.57,985.57
41625,0.82,Ideal,5,F,VS2,5,3798,4690.16,4690.16
41626,1.25,Ideal,5,G,VVS2,6,10983,8761.75,8761.75
41627,0.38,Ideal,5,I,VS2,5,648,988.44,988.44
41628,1.14,Ideal,5,I,SI1,3,5096,6474.32,6474.32
41629,0.72,Ideal,5,G,SI2,2,2295,2486.86,2486.86
41630,0.91,Good,2,F,SI1,3,3993,4065.03,4065.03
41631,0.52,Ideal,5,D,VS2,5,1822,2166.26,2166.26
41632,0.27,Ideal,5,G,IF,8,566,1425.01,1425.01
41633,1.03,Ideal,5,G,SI1,3,5147,5548.89,5548.89
41634,0.39,Premium,4,D,VVS2,6,1290,1368.47,1368.47
41635,0.34,Premium,4,I,VS2,5,477,493.82,493.82
41636,0.9,Premium,4,E,SI1,3,4463,4297.1,4297.1
41637,0.42,Premium,4,D,SI2,2,700,-195.14,0
41638,0.37,Good,2,I,VS2,5,473,430.01,430.01
41639,1.01,Good,2,G,SI2,2,3852,4452.33,4452.33
41640,0.96,Premium,4,I,SI2,2,2454,4347.88,4347.88
41641,1.5,Very Good,3,I,SI2,2,7392,8732.8,8732.8
41642,1.15,Premium,4,D,SI1,3,6041,6400.35,6400.35
41643,1.3,Ideal,5,D,SI1,3,9242,7820.4,7820.4
41644,0.38,Premium,4,I,VS1,4,700,376.34,376.34
41645,0.41,Premium,4,F,SI1,3,969,174.73,174.73
41646,1.7,Premium,4,G,VVS2,6,18718,12389.5,12389.5
41647,0.34,Ideal,5,E,VS1,4,805,197.92,197.92
41648,1,Premium,4,H,SI2,2,3472,4684.4,4684.4
41649,0.36,Ideal,5,E,VS1,4,1094,366.18,366.18
41650,0.5,Very Good,3,D,VS2,5,1752,1681.8,1681.8
41651,0.7,Premium,4,D,SI2,2,2319,2160.5,2160.5
41652,0.24,Very Good,3,E,VVS2,6,552,-51.58,0
41653,0.54,Ideal,5,F,VVS2,6,2333,2788.52,2788.52
41654,0.5,Ideal,5,H,VVS2,6,1608,2452,2452
41655,0.33,Very Good,3,E,SI2,2,463,-1110.41,0
41656,0.3,Ideal,5,H,SI1,3,465,-592.6,0
41657,1.51,Fair,1,G,VS1,4,11739,9408.73,9408.73
41658,0.26,Very Good,3,F,VS2,5,381,-337.32,0
41659,0.3,Ideal,5,E,VVS2,6,766,769.4,769.4
41660,1.02,Premium,4,E,SI2,2,4478,4852.66,4852.66
41661,1.01,Fair,1,I,VS1,4,4263,5202.23,5202.23
41662,0.61,Ideal,5,F,SI2,2,1303,1561.43,1561.43
41663,0.33,Ideal,5,D,VVS2,6,1062,1021.79,1021.79
41664,0.32,Very Good,3,G,VS1,4,645,-286.54,0
41665,0.51,Ideal,5,F,SI1,3,1406,1174.13,1174.13
41666,0.9,Fair,1,I,VVS2,6,3288,5184.8,5184.8
41667,1.52,Very Good,3,H,SI2,2,8194,8901.06,8901.06
41668,1.01,Good,2,H,SI1,3,4559,4906.33,4906.33
41669,2.01,Premium,4,J,SI2,2,12105,13181.53,13181.53
41670,0.68,Premium,4,E,SI1,3,2224,2446.24,2446.24
41671,0.51,Ideal,5,G,VS1,4,1599,1628.13,1628.13
41672,0.51,Premium,4,E,VS2,5,1781,1924.03,1924.03
41673,0.5,Ideal,5,D,SI2,2,1250,636,636
41674,1.14,Premium,4,I,VS2,5,5008,7224.22,7224.22
41675,2.04,Premium,4,H,SI1,3,14888,13887.92,13887.92
41676,0.76,Premium,4,F,SI1,3,2706,3119.28,3119.28
41677,0.71,Premium,4,E,SI1,3,2441,2698.63,2698.63
41678,0.45,Ideal,5,G,VVS1,7,1297,2485.35,2485.35
41679,0.78,Premium,4,H,SI2,2,1846,2833.54,2833.54
41680,0.33,Ideal,5,E,VS1,4,1002,113.79,113.79
41681,1.52,Ideal,5,I,VS1,4,10641,10125.26,10125.26
41682,1.75,Ideal,5,H,VS2,5,14033,12514.25,12514.25
41683,0.64,Premium,4,E,VVS2,6,2870,3471.72,3471.72
41684,0.38,Premium,4,G,VS1,4,833,376.34,376.34
41685,0.39,Ideal,5,F,VVS2,6,988,1526.57,1526.57
41686,1.22,Ideal,5,E,SI2,2,6343,6693.36,6693.36
41687,1.01,Very Good,3,F,VS2,5,6533,5972.43,5972.43
41688,0.34,Ideal,5,H,IF,8,863,2013.92,2013.92
41689,0.41,Ideal,5,F,VVS1,7,1295,2148.83,2148.83
41690,0.57,Ideal,5,E,VS2,5,2202,2586.91,2586.91
41691,0.32,Very Good,3,H,VS2,5,505,167.46,167.46
41692,0.38,Ideal,5,F,VS2,5,1026,988.44,988.44
41693,1,Good,2,D,SI1,3,5331,4822.2,4822.2
41694,0.74,Ideal,5,G,VS1,4,2780,3563.12,3563.12
41695,1.17,Ideal,5,H,VS2,5,6324,7634.71,7634.71
41696,0.31,Ideal,5,D,VS2,5,942,399.53,399.53
41697,0.34,Ideal,5,E,VVS1,7,946,1559.92,1559.92
41698,0.7,Good,2,H,SI1,3,2176,2298.3,2298.3
41699,0.43,Premium,4,F,VVS2,6,1169,1704.99,1704.99
41700,1,Ideal,5,H,SI2,2,4260,4842.5,4842.5
41701,1.35,Ideal,5,H,SI1,3,7619,8241.05,8241.05
41702,0.44,Ideal,5,F,VVS2,6,1253,1947.22,1947.22
41703,1.03,Ideal,5,J,SI2,2,4008,5094.89,5094.89
41704,0.55,Premium,4,G,VS1,4,1881,1806.55,1806.55
41705,0.92,Premium,4,F,SI2,2,3864,4011.36,4011.36
41706,1.03,Premium,4,G,VS2,5,6214,6298.79,6298.79
41707,1.41,Premium,4,G,VS1,4,11347,9041.73,9041.73
41708,0.51,Very Good,3,J,VS2,5,984,1765.93,1765.93
41709,0.4,Premium,4,F,SI1,3,882,90.6,90.6
41710,1.2,Premium,4,H,SI1,3,5975,6821,6821
41711,0.53,Ideal,5,I,VS1,4,1263,1796.39,1796.39
41712,0.34,Premium,4,G,VS1,4,880,39.82,39.82
41713,0.51,Very Good,3,G,IF,8,2063,3127.93,3127.93
41714,0.5,Very Good,3,I,SI1,3,1048,773.8,773.8
41715,0.36,Ideal,5,F,IF,8,1137,2182.18,2182.18
41716,1.03,Ideal,5,F,VVS1,7,9598,7364.89,7364.89
41717,0.31,Ideal,5,E,VVS2,6,864,853.53,853.53
41718,1.13,Premium,4,G,VS2,5,7151,7140.09,7140.09
41719,0.31,Premium,4,H,VVS2,6,802,695.43,695.43
41720,1.5,Very Good,3,H,SI1,3,7459,9186.8,9186.8
41721,1.53,Premium,4,J,VVS1,7,9322,11413.29,11413.29
41722,1,Premium,4,F,SI2,2,3584,4684.4,4684.4
41723,1.12,Very Good,3,G,SI2,2,3700,5535.86,5535.86
41724,0.85,Good,2,G,SI1,3,2244,3560.25,3560.25
41725,0.35,Very Good,3,E,VS2,5,767,419.85,419.85
41726,0.35,Very Good,3,E,SI1,3,614,-488.15,0
41727,0.35,Very Good,3,H,VS2,5,545,419.85,419.85
41728,1.2,Ideal,5,I,SI1,3,5376,6979.1,6979.1
41729,0.6,Ideal,5,E,SI1,3,1613,1931.3,1931.3
41730,0.5,Very Good,3,D,SI1,3,1395,773.8,773.8
41731,0.3,Very Good,3,D,SI1,3,479,-908.8,0
41732,0.75,Premium,4,H,VS2,5,2496,3943.15,3943.15
41733,0.52,Ideal,5,G,VS1,4,1689,1712.26,1712.26
41734,0.5,Very Good,3,G,VVS1,7,1887,2589.8,2589.8
41735,1.5,Premium,4,J,SI2,2,5268,8890.9,8890.9
41736,0.4,Premium,4,H,VVS2,6,1125,1452.6,1452.6
41737,1.2,Premium,4,H,SI1,3,5592,6821,6821
41738,1.01,Very Good,3,F,SI2,2,4690,4610.43,4610.43
41739,1.03,Premium,4,G,VS1,4,6479,5844.79,5844.79
41740,0.75,Premium,4,E,SI2,2,2829,2581.15,2581.15
41741,0.61,Good,2,G,VS1,4,1785,1995.13,1995.13
41742,1.12,Ideal,5,F,VS2,5,8063,7214.06,7214.06
41743,0.71,Ideal,5,I,VS2,5,2360,3764.73,3764.73
41744,0.8,Good,2,F,SI1,3,2941,3139.6,3139.6
41745,0.57,Very Good,3,H,VVS2,6,1726,2724.71,2724.71
41746,0.34,Ideal,5,D,VS1,4,787,197.92,197.92
41747,0.9,Very Good,3,H,VS1,4,4136,4593,4593
41748,0.53,Ideal,5,D,VVS2,6,2407,2704.39,2704.39
41749,0.31,Ideal,5,H,IF,8,789,1761.53,1761.53
41750,0.95,Very Good,3,D,SI1,3,5101,4559.65,4559.65
41751,1.02,Premium,4,H,SI1,3,4884,5306.66,5306.66
41752,2.01,Premium,4,I,VS2,5,16626,14543.53,14543.53
41753,1.01,Good,2,F,VS2,5,5616,5814.33,5814.33
41754,1.05,Very Good,3,F,VS1,4,7276,5854.95,5854.95
41755,0.43,Very Good,3,E,SI1,3,792,184.89,184.89
41756,0.3,Premium,4,F,VVS2,6,945,611.3,611.3
41757,0.4,Premium,4,F,SI1,3,945,90.6,90.6
41758,0.31,Premium,4,D,VS2,5,942,241.43,241.43
