,carat,cut,cut_ord,color,clarity,clarity_ord,predicted_price,bid,pred_price_modified,bid_modified
2451,0.3,Ideal,5,I,SI1,3,-592.6,-414.82,0,0
2452,0.32,Premium,4,G,VS2,5,325.56,227.892,325.56,227.892
2453,0.34,Good,2,H,SI1,3,-730.38,-511.266,0,0
2454,0.56,Premium,4,I,VVS1,7,3252.68,2276.876,3252.68,2276.876
2455,0.7,Premium,4,F,SI2,2,2160.5,1512.35,2160.5,1512.35
2456,0.33,Premium,4,G,IF,8,1771.69,1240.183,1771.69,1240.183
2457,0.26,Premium,4,H,VVS1,7,728.78,510.146,728.78,510.146
2458,1,Good,2,E,SI2,2,4368.2,3057.74,4368.2,3057.74
2459,0.35,Ideal,5,E,VVS1,7,1644.05,1150.835,1644.05,1150.835
2460,1.01,Premium,4,D,SI1,3,5222.53,3655.771,5222.53,3655.771
2461,2.04,Premium,4,H,SI1,3,13887.92,9721.544,13887.92,9721.544
2462,0.55,Ideal,5,H,SI2,2,1056.65,739.655,1056.65,739.655
2463,0.26,Very Good,3,F,VS1,4,-791.32,-553.924,0,0
2464,0.41,Very Good,3,G,VS1,4,470.63,329.441,470.63,329.441
2465,0.41,Ideal,5,E,VVS2,6,1694.83,1186.381,1694.83,1186.381
2466,0.32,Ideal,5,I,VS1,4,29.66,20.762,29.66,20.762
2467,0.36,Ideal,5,D,VS2,5,820.18,574.126,820.18,574.126
2468,0.73,Very Good,3,E,SI2,2,2254.79,1578.353,2254.79,1578.353
2469,0.33,Premium,4,H,IF,8,1771.69,1240.183,1771.69,1240.183
2470,0.72,Very Good,3,E,VVS2,6,3986.66,2790.662,3986.66,2790.662
2471,0.4,Good,2,D,SI1,3,-225.6,-157.92,0,0
2472,1.28,Ideal,5,H,VVS1,7,9468.14,6627.698,9468.14,6627.698
2473,0.38,Ideal,5,G,VVS1,7,1896.44,1327.508,1896.44,1327.508
2474,1.24,Ideal,5,H,VS2,5,8223.62,5756.534,8223.62,5756.534
2475,1.5,Good,2,G,SI2,2,8574.7,6002.29,8574.7,6002.29
2476,1.5,Good,2,J,SI1,3,9028.7,6320.09,9028.7,6320.09
2477,2.01,Ideal,5,H,SI1,3,13793.63,9655.541,13793.63,9655.541
2478,1.1,Ideal,5,G,VS1,4,6591.8,4614.26,6591.8,4614.26
2479,0.5,Good,2,G,VS2,5,1523.7,1066.59,1523.7,1066.59
2480,1.5,Premium,4,E,SI1,3,9344.9,6541.43,9344.9,6541.43
2481,1.5,Premium,4,J,VVS2,6,10706.9,7494.83,10706.9,7494.83
2482,1.06,Ideal,5,D,VVS2,6,7163.28,5014.296,7163.28,5014.296
2483,0.56,Very Good,3,E,VVS2,6,2640.58,1848.406,2640.58,1848.406
2484,0.95,Good,2,I,SI2,2,3947.55,2763.285,3947.55,2763.285
2485,0.31,Premium,4,G,VVS1,7,1149.43,804.601,1149.43,804.601
2486,1.05,Very Good,3,H,SI1,3,5400.95,3780.665,5400.95,3780.665
2487,2.01,Ideal,5,D,SI2,2,13339.63,9337.741,13339.63,9337.741
2488,0.31,Very Good,3,E,SI1,3,-824.67,-577.269,0,0
2489,0.56,Ideal,5,E,VS1,4,2048.78,1434.146,2048.78,1434.146
2490,0.3,Ideal,5,D,VS2,5,315.4,220.78,315.4,220.78
2491,0.7,Ideal,5,H,VVS2,6,4134.6,2894.22,4134.6,2894.22
2492,1.5,Very Good,3,I,SI2,2,8732.8,6112.96,8732.8,6112.96
2493,0.38,Ideal,5,F,VVS1,7,1896.44,1327.508,1896.44,1327.508
2494,0.3,Very Good,3,I,SI1,3,-908.8,-636.16,0,0
2495,0.71,Premium,4,D,SI2,2,2244.63,1571.241,2244.63,1571.241
2496,1,Ideal,5,G,SI1,3,5296.5,3707.55,5296.5,3707.55
2497,1.22,Premium,4,E,SI1,3,6989.26,4892.482,6989.26,4892.482
2498,1.51,Ideal,5,G,VVS2,6,10949.13,7664.391,10949.13,7664.391
2499,2.01,Ideal,5,G,SI1,3,13793.63,9655.541,13793.63,9655.541
2500,0.36,Premium,4,E,VVS2,6,1116.08,781.256,1116.08,781.256
2501,0.42,Ideal,5,G,VS1,4,870.96,609.672,870.96,609.672
2502,0.91,Premium,4,F,VS2,5,5289.23,3702.461,5289.23,3702.461
2503,1.29,Good,2,I,VS2,5,8169.97,5718.979,8169.97,5718.979
2504,1.01,Very Good,3,G,SI1,3,5064.43,3545.101,5064.43,3545.101
2505,1.63,Ideal,5,F,I1,1,9688.69,6782.083,9688.69,6782.083
2506,2,Good,2,G,SI1,3,13235.2,9264.64,13235.2,9264.64
2507,2.53,Premium,4,H,SI1,3,18010.29,12607.203,18010.29,12607.203
2508,1.03,Fair,1,D,SI1,3,4916.49,3441.543,4916.49,3441.543
2509,0.35,Ideal,5,G,IF,8,2098.05,1468.635,2098.05,1468.635
2510,1.02,Good,2,H,SI2,2,4536.46,3175.522,4536.46,3175.522
2511,1.51,Premium,4,H,I1,1,8521.03,5964.721,8521.03,5964.721
2512,1.56,Ideal,5,F,VS1,4,10461.78,7323.246,10461.78,7323.246
2513,0.23,Very Good,3,E,VVS1,7,318.29,222.803,318.29,222.803
2514,0.66,Good,2,G,VS1,4,2415.78,1691.046,2415.78,1691.046
2515,0.91,Premium,4,H,VS2,5,5289.23,3702.461,5289.23,3702.461
2516,0.31,Very Good,3,I,SI1,3,-824.67,-577.269,0,0
2517,0.44,Ideal,5,F,VVS2,6,1947.22,1363.054,1947.22,1363.054
2518,0.4,Good,2,D,SI1,3,-225.6,-157.92,0,0
2519,0.9,Very Good,3,I,SI1,3,4139,2897.3,4139,2897.3
2520,0.59,Very Good,3,G,VS1,4,1984.97,1389.479,1984.97,1389.479
2521,0.41,Ideal,5,E,VVS2,6,1694.83,1186.381,1694.83,1186.381
2522,1.01,Very Good,3,G,VS1,4,5518.43,3862.901,5518.43,3862.901
2523,0.52,Very Good,3,I,SI1,3,942.06,659.442,942.06,659.442
2524,0.37,Premium,4,G,SI1,3,-161.79,-113.253,0,0
2525,1.51,Premium,4,F,SI1,3,9429.03,6600.321,9429.03,6600.321
2526,2.01,Very Good,3,H,SI1,3,13477.43,9434.201,13477.43,9434.201
2527,2.05,Premium,4,I,SI2,2,13518.05,9462.635,13518.05,9462.635
2528,1.21,Premium,4,H,SI1,3,6905.13,4833.591,6905.13,4833.591
2529,1.01,Very Good,3,H,VS1,4,5518.43,3862.901,5518.43,3862.901
2530,0.23,Good,2,E,VVS2,6,-293.81,-205.667,0,0
2531,1.5,Fair,1,H,I1,1,7962.6,5573.82,7962.6,5573.82
2532,0.73,Ideal,5,G,VS1,4,3478.99,2435.293,3478.99,2435.293
2533,0.73,Very Good,3,J,VS2,5,3616.79,2531.753,3616.79,2531.753
2534,0.56,Fair,1,F,SI1,3,962.38,673.666,962.38,673.666
2535,0.33,Premium,4,H,VS1,4,-44.31,-31.017,0,0
2536,1.71,Ideal,5,G,SI1,3,11269.73,7888.811,11269.73,7888.811
2537,2.15,Ideal,5,G,SI2,2,14517.45,10162.215,14517.45,10162.215
2538,1.31,Ideal,5,F,SI1,3,7904.53,5533.171,7904.53,5533.171
2539,0.9,Good,2,F,SI1,3,3980.9,2786.63,3980.9,2786.63
2540,0.38,Ideal,5,G,VS1,4,534.44,374.108,534.44,374.108
2541,0.4,Premium,4,F,VVS1,7,1906.6,1334.62,1906.6,1334.62
2542,1.03,Very Good,3,G,VS1,4,5686.69,3980.683,5686.69,3980.683
2543,0.39,Very Good,3,J,VVS1,7,1664.37,1165.059,1664.37,1165.059
2544,0.42,Ideal,5,E,VS2,5,1324.96,927.472,1324.96,927.472
2545,0.58,Ideal,5,D,SI2,2,1309.04,916.328,1309.04,916.328
2546,1,Fair,1,E,SI2,2,4210.1,2947.07,4210.1,2947.07
2547,0.31,Very Good,3,G,VS1,4,-370.67,-259.469,0,0
2548,1.5,Premium,4,H,SI2,2,8890.9,6223.63,8890.9,6223.63
2549,0.7,Good,2,F,VVS2,6,3660.3,2562.21,3660.3,2562.21
2550,1.5,Premium,4,I,SI1,3,9344.9,6541.43,9344.9,6541.43
2551,1.5,Very Good,3,D,SI1,3,9186.8,6430.76,9186.8,6430.76
2552,1.55,Ideal,5,I,VS2,5,10831.65,7582.155,10831.65,7582.155
2553,0.33,Premium,4,G,VS1,4,-44.31,-31.017,0,0
2554,1.23,Ideal,5,H,VS2,5,8139.49,5697.643,8139.49,5697.643
2555,0.57,Very Good,3,G,SI1,3,1362.71,953.897,1362.71,953.897
2556,1.72,Premium,4,F,I1,1,10287.76,7201.432,10287.76,7201.432
2557,1,Premium,4,G,VS1,4,5592.4,3914.68,5592.4,3914.68
2558,1.28,Ideal,5,G,I1,1,6744.14,4720.898,6744.14,4720.898
2559,0.38,Ideal,5,G,VS2,5,988.44,691.908,988.44,691.908
2560,0.9,Very Good,3,G,SI2,2,3685,2579.5,3685,2579.5
2561,1.51,Very Good,3,G,VVS2,6,10632.93,7443.051,10632.93,7443.051
2562,0.52,Premium,4,H,SI1,3,1100.16,770.112,1100.16,770.112
2563,0.31,Ideal,5,E,VVS1,7,1307.53,915.271,1307.53,915.271
2564,0.28,Very Good,3,F,VVS2,6,284.94,199.458,284.94,199.458
2565,0.7,Very Good,3,E,SI1,3,2456.4,1719.48,2456.4,1719.48
2566,1.51,Very Good,3,E,VS2,5,10178.93,7125.251,10178.93,7125.251
2567,1.05,Very Good,3,G,IF,8,7670.95,5369.665,7670.95,5369.665
2568,1,Premium,4,E,VVS2,6,6500.4,4550.28,6500.4,4550.28
2569,1.51,Very Good,3,J,VVS2,6,10632.93,7443.051,10632.93,7443.051
2570,1.21,Very Good,3,H,SI1,3,6747.03,4722.921,6747.03,4722.921
2571,0.34,Ideal,5,I,VS1,4,197.92,138.544,197.92,138.544
2572,0.9,Premium,4,E,SI1,3,4297.1,3007.97,4297.1,3007.97
2573,1.3,Ideal,5,D,SI1,3,7820.4,5474.28,7820.4,5474.28
2574,0.42,Ideal,5,G,VS1,4,870.96,609.672,870.96,609.672
2575,0.74,Ideal,5,E,SI1,3,3109.12,2176.384,3109.12,2176.384
2576,1.02,Ideal,5,D,VS1,4,5918.76,4143.132,5918.76,4143.132
2577,0.3,Ideal,5,D,VS2,5,315.4,220.78,315.4,220.78
2578,0.4,Very Good,3,D,VVS2,6,1294.5,906.15,1294.5,906.15
2579,0.3,Premium,4,D,SI1,3,-750.7,-525.49,0,0
2580,0.3,Ideal,5,E,VS2,5,315.4,220.78,315.4,220.78
2581,2.01,Fair,1,H,SI2,2,12707.23,8895.061,12707.23,8895.061
2582,1.35,Premium,4,F,VS2,5,8990.95,6293.665,8990.95,6293.665
2583,1.03,Ideal,5,F,SI2,2,5094.89,3566.423,5094.89,3566.423
2584,1.01,Good,2,D,SI1,3,4906.33,3434.431,4906.33,3434.431
2585,0.71,Very Good,3,H,VS2,5,3448.53,2413.971,3448.53,2413.971
2586,0.38,Ideal,5,F,VVS1,7,1896.44,1327.508,1896.44,1327.508
2587,0.5,Good,2,G,SI2,2,161.7,113.19,161.7,113.19
2588,0.54,Premium,4,H,VS1,4,1722.42,1205.694,1722.42,1205.694
2589,0.73,Ideal,5,F,VVS1,7,4840.99,3388.693,4840.99,3388.693
2590,1.01,Fair,1,D,SI2,2,4294.23,3005.961,4294.23,3005.961
2591,0.51,Premium,4,E,VS2,5,1924.03,1346.821,1924.03,1346.821
2592,1.01,Good,2,I,VS2,5,5814.33,4070.031,5814.33,4070.031
2593,2.03,Premium,4,J,VS1,4,14257.79,9980.453,14257.79,9980.453
2594,0.34,Ideal,5,H,VVS2,6,1105.92,774.144,1105.92,774.144
2595,0.54,Ideal,5,F,VVS2,6,2788.52,1951.964,2788.52,1951.964
2596,0.7,Good,2,I,VS1,4,2752.3,1926.61,2752.3,1926.61
2597,1.52,Good,2,H,SI1,3,9196.96,6437.872,9196.96,6437.872
2598,0.31,Ideal,5,D,SI1,3,-508.47,-355.929,0,0
2599,0.4,Very Good,3,E,VVS1,7,1748.5,1223.95,1748.5,1223.95
2600,0.5,Premium,4,D,SI1,3,931.9,652.33,931.9,652.33
2601,1.02,Very Good,3,E,SI2,2,4694.56,3286.192,4694.56,3286.192
2602,0.5,Very Good,3,H,VS1,4,1227.8,859.46,1227.8,859.46
2603,1.21,Very Good,3,E,SI1,3,6747.03,4722.921,6747.03,4722.921
2604,0.54,Good,2,D,VS1,4,1406.22,984.354,1406.22,984.354
2605,1.01,Ideal,5,H,SI1,3,5380.63,3766.441,5380.63,3766.441
2606,0.32,Ideal,5,H,VS2,5,483.66,338.562,483.66,338.562
2607,0.9,Premium,4,H,VS2,5,5205.1,3643.57,5205.1,3643.57
2608,1.5,Ideal,5,F,VVS2,6,10865,7605.5,10865,7605.5
2609,0.33,Premium,4,G,VVS1,7,1317.69,922.383,1317.69,922.383
2610,0.5,Very Good,3,F,VS2,5,1681.8,1177.26,1681.8,1177.26
2611,0.71,Ideal,5,D,SI2,2,2402.73,1681.911,2402.73,1681.911
2612,0.72,Premium,4,H,VS2,5,3690.76,2583.532,3690.76,2583.532
2613,1.08,Very Good,3,G,SI2,2,5199.34,3639.538,5199.34,3639.538
2614,0.55,Ideal,5,E,SI1,3,1510.65,1057.455,1510.65,1057.455
2615,0.33,Premium,4,F,VS2,5,409.69,286.783,409.69,286.783
2616,0.3,Very Good,3,G,VVS2,6,453.2,317.24,453.2,317.24
2617,0.41,Ideal,5,E,VVS1,7,2148.83,1504.181,2148.83,1504.181
2618,0.35,Premium,4,E,SI1,3,-330.05,-231.035,0,0
2619,1.51,Very Good,3,H,VS1,4,9724.93,6807.451,9724.93,6807.451
2620,0.82,Good,2,J,SI1,3,3307.86,2315.502,3307.86,2315.502
2621,1.18,Premium,4,H,SI1,3,6652.74,4656.918,6652.74,4656.918
2622,0.4,Premium,4,G,VS1,4,544.6,381.22,544.6,381.22
2623,0.31,Ideal,5,H,VS2,5,399.53,279.671,399.53,279.671
2624,0.3,Premium,4,H,SI1,3,-750.7,-525.49,0,0
2625,2.05,Premium,4,E,SI2,2,13518.05,9462.635,13518.05,9462.635
2626,0.7,Very Good,3,F,SI1,3,2456.4,1719.48,2456.4,1719.48
2627,0.42,Very Good,3,E,SI1,3,100.76,70.532,100.76,70.532
2628,1.06,Ideal,5,H,SI2,2,5347.28,3743.096,5347.28,3743.096
2629,0.29,Very Good,3,G,VVS2,6,369.07,258.349,369.07,258.349
2630,0.73,Ideal,5,E,VS1,4,3478.99,2435.293,3478.99,2435.293
2631,1.03,Very Good,3,G,SI1,3,5232.69,3662.883,5232.69,3662.883
2632,0.74,Ideal,5,E,SI1,3,3109.12,2176.384,3109.12,2176.384
2633,1.18,Premium,4,E,I1,1,5744.74,4021.318,5744.74,4021.318
2634,0.9,Premium,4,H,VS1,4,4751.1,3325.77,4751.1,3325.77
2635,1.41,Premium,4,G,SI1,3,8587.73,6011.411,8587.73,6011.411
2636,1.03,Ideal,5,H,VVS2,6,6910.89,4837.623,6910.89,4837.623
2637,1.02,Premium,4,D,VS2,5,6214.66,4350.262,6214.66,4350.262
2638,0.7,Ideal,5,F,SI2,2,2318.6,1623.02,2318.6,1623.02
2639,0.32,Ideal,5,F,VS2,5,483.66,338.562,483.66,338.562
2640,0.43,Ideal,5,E,VVS1,7,2317.09,1621.963,2317.09,1621.963
2641,0.5,Very Good,3,E,SI2,2,319.8,223.86,319.8,223.86
2642,0.28,Very Good,3,D,VVS2,6,284.94,199.458,284.94,199.458
2643,0.36,Ideal,5,H,VS2,5,820.18,574.126,820.18,574.126
2644,1.51,Very Good,3,F,SI1,3,9270.93,6489.651,9270.93,6489.651
2645,0.52,Ideal,5,G,VS2,5,2166.26,1516.382,2166.26,1516.382
2646,1.05,Ideal,5,F,SI1,3,5717.15,4002.005,5717.15,4002.005
2647,0.34,Very Good,3,D,SI1,3,-572.28,-400.596,0,0
2648,0.4,Ideal,5,E,VS2,5,1156.7,809.69,1156.7,809.69
2649,2.14,Ideal,5,H,SI2,2,14433.32,10103.324,14433.32,10103.324
2650,2,Premium,4,J,VS1,4,14005.4,9803.78,14005.4,9803.78
2651,0.92,Premium,4,F,SI2,2,4011.36,2807.952,4011.36,2807.952
2652,1.55,Premium,4,D,SI2,2,9311.55,6518.085,9311.55,6518.085
2653,1.04,Ideal,5,G,VS2,5,6541.02,4578.714,6541.02,4578.714
2654,1.02,Ideal,5,E,SI1,3,5464.76,3825.332,5464.76,3825.332
2655,2.01,Very Good,3,I,SI1,3,13477.43,9434.201,13477.43,9434.201
2656,1.51,Fair,1,I,VS2,5,9862.73,6903.911,9862.73,6903.911
2657,0.3,Ideal,5,F,VVS2,6,769.4,538.58,769.4,538.58
2658,1.01,Ideal,5,G,VS2,5,6288.63,4402.041,6288.63,4402.041
2659,1.05,Premium,4,J,VS1,4,6013.05,4209.135,6013.05,4209.135
2660,1.22,Ideal,5,E,VVS2,6,8509.36,5956.552,8509.36,5956.552
2661,0.75,Premium,4,F,SI1,3,3035.15,2124.605,3035.15,2124.605
2662,0.44,Ideal,5,F,SI1,3,585.22,409.654,585.22,409.654
2663,0.33,Ideal,5,G,VS1,4,113.79,79.653,113.79,79.653
2664,0.72,Ideal,5,E,VS2,5,3848.86,2694.202,3848.86,2694.202
2665,0.81,Premium,4,E,SI2,2,3085.93,2160.151,3085.93,2160.151
2666,0.3,Ideal,5,D,SI1,3,-592.6,-414.82,0,0
2667,0.7,Very Good,3,E,SI1,3,2456.4,1719.48,2456.4,1719.48
2668,1.72,Premium,4,H,SI1,3,11195.76,7837.032,11195.76,7837.032
2669,1,Premium,4,F,SI1,3,5138.4,3596.88,5138.4,3596.88
2670,0.3,Very Good,3,G,SI1,3,-908.8,-636.16,0,0
2671,0.28,Ideal,5,H,VVS2,6,601.14,420.798,601.14,420.798
2672,0.72,Very Good,3,J,VS1,4,3078.66,2155.062,3078.66,2155.062
2673,0.31,Premium,4,G,SI1,3,-666.57,-466.599,0,0
2674,1.54,Premium,4,I,SI2,2,9227.42,6459.194,9227.42,6459.194
2675,0.31,Ideal,5,G,SI1,3,-508.47,-355.929,0,0
2676,0.37,Premium,4,D,VVS2,6,1200.21,840.147,1200.21,840.147
2677,0.38,Ideal,5,G,VS2,5,988.44,691.908,988.44,691.908
2678,0.9,Fair,1,E,I1,1,2914.8,2040.36,2914.8,2040.36
2679,1,Premium,4,J,SI1,3,5138.4,3596.88,5138.4,3596.88
2680,0.33,Very Good,3,I,VVS1,7,1159.59,811.713,1159.59,811.713
2681,1.03,Very Good,3,J,SI2,2,4778.69,3345.083,4778.69,3345.083
2682,0.42,Very Good,3,D,SI2,2,-353.24,-247.268,0,0
2683,0.62,Ideal,5,G,VVS2,6,3461.56,2423.092,3461.56,2423.092
2684,0.9,Ideal,5,J,SI1,3,4455.2,3118.64,4455.2,3118.64
2685,1.18,Very Good,3,I,SI2,2,6040.64,4228.448,6040.64,4228.448
2686,0.41,Ideal,5,F,VS2,5,1240.83,868.581,1240.83,868.581
2687,0.25,Very Good,3,D,VVS2,6,32.55,22.785,32.55,22.785
2688,0.36,Premium,4,D,SI2,2,-699.92,-489.944,0,0
2689,0.51,Ideal,5,E,SI2,2,720.13,504.091,720.13,504.091
2690,1.19,Premium,4,G,VS2,5,7644.87,5351.409,7644.87,5351.409
2691,0.5,Premium,4,F,SI1,3,931.9,652.33,931.9,652.33
2692,0.41,Very Good,3,E,SI2,2,-437.37,-306.159,0,0
2693,1.5,Premium,4,F,VS2,5,10252.9,7177.03,10252.9,7177.03
2694,0.51,Very Good,3,I,SI1,3,857.93,600.551,857.93,600.551
2695,0.7,Ideal,5,I,VVS1,7,4588.6,3212.02,4588.6,3212.02
2696,0.36,Ideal,5,G,SI1,3,-87.82,-61.474,0,0
2697,0.77,Premium,4,E,SI1,3,3203.41,2242.387,3203.41,2242.387
2698,0.7,Good,2,F,SI2,2,1844.3,1291.01,1844.3,1291.01
2699,0.46,Ideal,5,E,SI2,2,299.48,209.636,299.48,209.636
2700,0.95,Good,2,G,VVS2,6,5763.55,4034.485,5763.55,4034.485
2701,0.83,Ideal,5,G,VS1,4,4320.29,3024.203,4320.29,3024.203
2702,0.7,Very Good,3,G,VS1,4,2910.4,2037.28,2910.4,2037.28
2703,1.14,Very Good,3,G,SI2,2,5704.12,3992.884,5704.12,3992.884
2704,1.18,Good,2,D,SI2,2,5882.54,4117.778,5882.54,4117.778
2705,0.33,Ideal,5,G,VVS1,7,1475.79,1033.053,1475.79,1033.053
2706,0.23,Ideal,5,E,SI2,2,-1635.51,-1144.857,0,0
2707,0.92,Ideal,5,E,SI2,2,4169.46,2918.622,4169.46,2918.622
2708,0.33,Ideal,5,E,SI1,3,-340.21,-238.147,0,0
2709,1.05,Very Good,3,E,VVS1,7,7216.95,5051.865,7216.95,5051.865
2710,0.52,Ideal,5,F,VS2,5,2166.26,1516.382,2166.26,1516.382
2711,1.18,Premium,4,G,VS2,5,7560.74,5292.518,7560.74,5292.518
2712,1.07,Premium,4,H,VS2,5,6635.31,4644.717,6635.31,4644.717
2713,1.02,Very Good,3,G,VS2,5,6056.56,4239.592,6056.56,4239.592
2714,1.52,Premium,4,G,VS1,4,9967.16,6977.012,9967.16,6977.012
2715,0.31,Ideal,5,F,VS1,4,-54.47,-38.129,0,0
2716,1.2,Premium,4,J,SI1,3,6821,4774.7,6821,4774.7
2717,0.32,Premium,4,F,SI1,3,-582.44,-407.708,0,0
2718,0.7,Premium,4,H,VS2,5,3522.5,2465.75,3522.5,2465.75
2719,0.35,Ideal,5,E,VS2,5,736.05,515.235,736.05,515.235
2720,0.51,Ideal,5,G,VS1,4,1628.13,1139.691,1628.13,1139.691
2721,1.05,Ideal,5,G,SI1,3,5717.15,4002.005,5717.15,4002.005
2722,0.35,Ideal,5,E,SI1,3,-171.95,-120.365,0,0
2723,0.31,Premium,4,J,VS2,5,241.43,169.001,241.43,169.001
2724,0.3,Ideal,5,J,IF,8,1677.4,1174.18,1677.4,1174.18
2725,0.61,Ideal,5,D,VVS2,6,3377.43,2364.201,3377.43,2364.201
2726,0.6,Premium,4,D,SI1,3,1773.2,1241.24,1773.2,1241.24
2727,0.35,Very Good,3,G,VS2,5,419.85,293.895,419.85,293.895
2728,0.51,Ideal,5,G,VS1,4,1628.13,1139.691,1628.13,1139.691
2729,0.71,Ideal,5,F,VS1,4,3310.73,2317.511,3310.73,2317.511
2730,1.11,Premium,4,H,SI1,3,6063.83,4244.681,6063.83,4244.681
2731,0.33,Ideal,5,D,VVS2,6,1021.79,715.253,1021.79,715.253
2732,0.7,Ideal,5,E,VS2,5,3680.6,2576.42,3680.6,2576.42
2733,1.2,Ideal,5,G,VVS2,6,8341.1,5838.77,8341.1,5838.77
2734,0.31,Ideal,5,G,SI1,3,-508.47,-355.929,0,0
2735,0.36,Ideal,5,G,SI1,3,-87.82,-61.474,0,0
2736,0.91,Very Good,3,F,SI1,3,4223.13,2956.191,4223.13,2956.191
2737,1,Very Good,3,E,VS2,5,5888.3,4121.81,5888.3,4121.81
2738,0.9,Very Good,3,E,VS1,4,4593,3215.1,4593,3215.1
2739,0.52,Premium,4,E,VVS1,7,2916.16,2041.312,2916.16,2041.312
2740,1.06,Ideal,5,G,VVS2,6,7163.28,5014.296,7163.28,5014.296
2741,0.31,Good,2,E,VS2,5,-74.77,-52.339,0,0
2742,0.7,Ideal,5,H,SI1,3,2772.6,1940.82,2772.6,1940.82
2743,1.23,Ideal,5,F,SI2,2,6777.49,4744.243,6777.49,4744.243
2744,0.52,Ideal,5,H,VS2,5,2166.26,1516.382,2166.26,1516.382
2745,0.31,Premium,4,F,VS2,5,241.43,169.001,241.43,169.001
2746,1,Very Good,3,F,IF,8,7250.3,5075.21,7250.3,5075.21
2747,0.3,Very Good,3,I,VS1,4,-454.8,-318.36,0,0
2748,1.27,Ideal,5,H,SI1,3,7568.01,5297.607,7568.01,5297.607
2749,0.26,Ideal,5,H,VS1,4,-475.12,-332.584,0,0
2750,0.71,Premium,4,F,SI1,3,2698.63,1889.041,2698.63,1889.041
2751,0.5,Good,2,F,SI1,3,615.7,430.99,615.7,430.99
2752,0.34,Premium,4,H,VS1,4,39.82,27.874,39.82,27.874
2753,1.02,Premium,4,F,VS2,5,6214.66,4350.262,6214.66,4350.262
2754,1.51,Very Good,3,G,VS1,4,9724.93,6807.451,9724.93,6807.451
2755,1.08,Very Good,3,H,VVS1,7,7469.34,5228.538,7469.34,5228.538
2756,1.16,Fair,1,H,SI2,2,5556.18,3889.326,5556.18,3889.326
2757,0.91,Very Good,3,H,VS2,5,5131.13,3591.791,5131.13,3591.791
2758,1.33,Premium,4,I,SI2,2,7460.69,5222.483,7460.69,5222.483
2759,0.92,Very Good,3,D,SI1,3,4307.26,3015.082,4307.26,3015.082
2760,0.46,Ideal,5,G,IF,8,3023.48,2116.436,3023.48,2116.436
2761,0.33,Premium,4,G,VS1,4,-44.31,-31.017,0,0
2762,1.01,Premium,4,E,SI2,2,4768.53,3337.971,4768.53,3337.971
2763,1.04,Premium,4,D,SI2,2,5020.92,3514.644,5020.92,3514.644
2764,0.73,Ideal,5,H,VVS2,6,4386.99,3070.893,4386.99,3070.893
2765,0.42,Premium,4,G,VS2,5,1166.86,816.802,1166.86,816.802
2766,0.46,Fair,1,I,VS1,4,575.08,402.556,575.08,402.556
2767,0.78,Fair,1,G,SI2,2,2359.24,1651.468,2359.24,1651.468
2768,1,Premium,4,F,VS2,5,6046.4,4232.48,6046.4,4232.48
2769,0.71,Ideal,5,G,IF,8,5126.73,3588.711,5126.73,3588.711
2770,0.33,Premium,4,H,VS2,5,409.69,286.783,409.69,286.783
2771,0.71,Premium,4,F,SI1,3,2698.63,1889.041,2698.63,1889.041
2772,0.91,Premium,4,F,SI2,2,3927.23,2749.061,3927.23,2749.061
2773,2.23,Premium,4,J,VS2,5,16394.39,11476.073,16394.39,11476.073
2774,0.7,Ideal,5,D,VS2,5,3680.6,2576.42,3680.6,2576.42
2775,1.13,Premium,4,J,VS1,4,6686.09,4680.263,6686.09,4680.263
2776,1.75,Ideal,5,J,VS2,5,12514.25,8759.975,12514.25,8759.975
2777,1.21,Premium,4,H,SI1,3,6905.13,4833.591,6905.13,4833.591
2778,0.7,Very Good,3,F,VS2,5,3364.4,2355.08,3364.4,2355.08
2779,1.01,Good,2,F,SI1,3,4906.33,3434.431,4906.33,3434.431
2780,0.36,Ideal,5,H,VS2,5,820.18,574.126,820.18,574.126
2781,0.72,Very Good,3,E,SI2,2,2170.66,1519.462,2170.66,1519.462
2782,1.62,Very Good,3,I,VS2,5,11104.36,7773.052,11104.36,7773.052
2783,1.19,Ideal,5,F,VVS2,6,8256.97,5779.879,8256.97,5779.879
2784,1.01,Very Good,3,G,SI1,3,5064.43,3545.101,5064.43,3545.101
2785,0.7,Premium,4,D,VS1,4,3068.5,2147.95,3068.5,2147.95
2786,1.03,Ideal,5,F,VS2,5,6456.89,4519.823,6456.89,4519.823
2787,0.54,Fair,1,F,SI1,3,794.12,555.884,794.12,555.884
2788,0.9,Very Good,3,F,SI2,2,3685,2579.5,3685,2579.5
2789,0.4,Ideal,5,H,IF,8,2518.7,1763.09,2518.7,1763.09
2790,0.51,Premium,4,G,VS2,5,1924.03,1346.821,1924.03,1346.821
2791,0.53,Premium,4,E,VS2,5,2092.29,1464.603,2092.29,1464.603
2792,0.5,Premium,4,E,VS2,5,1839.9,1287.93,1839.9,1287.93
2793,0.36,Ideal,5,E,SI1,3,-87.82,-61.474,0,0
2794,0.64,Good,2,D,SI1,3,1793.52,1255.464,1793.52,1255.464
2795,0.9,Ideal,5,G,VVS1,7,6271.2,4389.84,6271.2,4389.84
2796,0.35,Ideal,5,D,SI1,3,-171.95,-120.365,0,0
2797,0.3,Good,2,G,VVS2,6,295.1,206.57,295.1,206.57
